Ticker,Rank,Name,Market Cap,Country,Shares,6mo Gain Abs,6mo Gain Pct,1st Month Gain,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities,6mo Veredict_loss,6mo Veredict_neutral,6mo Veredict_gain,6mo Veredict_big gain
BKUH,4038,Bakhu Holdings,1250000000.0,🇺🇸 USA,299043062.20095694,1.0799999999999996,0.3483870967741933,0.8799999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AEFES.IS,4039,Efes Beverage Group,1250000000.0,🇹🇷 Turkey,589622641.509434,-0.620000000000001,-0.0248796147672553,-0.5999999999999979,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZEL.NZ,4040,Z Energy,1250000000.0,🇳🇿 New Zealand,518672199.1701245,0.8799999999999999,0.3358778625954197,0.1500000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KWIPF,4041,Kiwi Property,1250000000.0,🇳🇿 New Zealand,1623376623.3766234,-0.14,-0.1538461538461538,-0.0999999999999999,0,0,0,0,0,0,0,1,0,0,1,0,0,0
HZO,4042,MarineMax,1250000000.0,🇺🇸 USA,21803593.232164662,6.410000000000004,0.1250487709715178,-2.6899999999999977,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CHEF,4043,The Chefs' Warehouse ,1250000000.0,🇺🇸 USA,37844383.89343021,1.5599999999999987,0.0503063527894227,1.0699999999999967,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CHCO,4044,City Holding Company,1250000000.0,🇺🇸 USA,15109391.998065997,3.86,0.0486881937436931,-4.980000000000004,0,0,0,0,1,0,0,0,0,0,0,1,0,0
BLUESTARCO.NS,4045,Blue Star,1250000000.0,🇮🇳 India,96302003.0816641,203.4,0.2497697550193405,4.850000000000023,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CNXN,4046,PC Connection,1240000000.0,🇺🇸 USA,26028547.439126786,-1.2399999999999949,-0.0253734397380804,-2.519999999999996,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ZUMZ,4047,Zumiez,1240000000.0,🇺🇸 USA,24939662.107803702,9.630000000000004,0.2289042072735916,5.170000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1
OPI,4048,Office Properties Income Trust,1240000000.0,🇺🇸 USA,48211508.553654745,-3.34,-0.1158113730929264,0.0799999999999983,0,0,0,0,0,0,0,1,0,0,1,0,0,0
FLNG,4049,Flex Lng,1240000000.0,🇧🇲 Bermuda,53127677.806341045,8.15,0.5469798657718121,-0.6500000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AFYA,4050,Afya,1230000000.0,🇧🇷 Brazil,92203898.05097452,-8.89,-0.4104339796860573,2.370000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROC,4051,Archrock,1230000000.0,🇺🇸 USA,152985074.62686568,-1.2599999999999998,-0.1349036402569593,-0.2899999999999991,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SRCE,4052,1st Source,1230000000.0,🇺🇸 USA,24634488.28359704,2.0999999999999943,0.0432454695222404,-3.009999999999998,0,0,0,0,1,0,0,0,0,0,0,1,0,0
REE,4053,REE Automotive,1230000000.0,🇮🇱 Israel,311392405.06329113,-6.19,-0.6246215943491422,0.0200000000000013,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GEVO,4054,Gevo,1230000000.0,🇺🇸 USA,200652528.548124,-0.8500000000000005,-0.1231884057971015,-0.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TOKMAN.HE,4055,Tokmanni,1230000000.0,🇫🇮 Finland,58515699.33396765,-3.959999999999997,-0.1715771230502598,0.5399999999999991,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MUM.F,4056,Mensch und Maschine,1230000000.0,🇩🇪 Germany,17292281.737663433,2.0999999999999943,0.033492822966507,-2.699999999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BZUN,4057,Baozun,1230000000.0,🇨🇳 China,77848101.26582278,-19.64,-0.5544889892715981,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBD.NZ,4058,Restaurant Brands New Zealand,1220000000.0,🇳🇿 New Zealand,123983739.83739838,0.7199999999999989,0.0528246515040351,0.6899999999999995,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CTS,4059,CTS Corporation,1220000000.0,🇺🇸 USA,32037815.12605042,-0.3800000000000025,-0.009888108248764,-1.0900000000000034,0,0,0,0,0,0,0,0,1,0,0,1,0,0
MVIS,4060,Microvision,1220000000.0,🇺🇸 USA,163319946.4524766,-6.98,-0.4870900209351012,1.1500000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OLVAS.HE,4061,Olvi plc,1220000000.0,🇫🇮 Finland,20632504.65076949,0.6000000000000014,0.0116279069767442,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ANDE,4062,The Andersons,1220000000.0,🇺🇸 USA,33197278.911564626,6.149999999999999,0.197749196141479,-0.5499999999999972,0,0,1,0,0,0,0,0,0,0,0,0,1,0
KIDS,4063,OrthoPediatrics,1220000000.0,🇺🇸 USA,19629927.594529364,5.5,0.0994215473608097,6.689999999999998,0,0,0,0,0,1,0,0,0,0,0,0,1,0
MGL.NS,4064,Mahanagar Gas,1220000000.0,🇮🇳 India,98546042.00323102,-194.35,-0.1702584318878668,-45.700000000000045,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AIV,4065,Aimco,1220000000.0,🇺🇸 USA,151930261.51930264,0.8900000000000006,0.1267806267806268,-0.3399999999999998,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TVE.TO,4066,Tamarack Valley Energy,1220000000.0,🇨🇦 Canada,405315614.61794025,1.2799999999999998,0.5224489795918366,-0.0900000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MNKD,4067,MannKind Corp,1210000000.0,🇺🇸 USA,249484536.08247423,0.5199999999999996,0.1226415094339621,1.0300000000000002,0,0,0,0,0,1,0,0,0,0,0,0,1,0
COLBUN.SN,4068,Colbún,1210000000.0,🇨🇱 Chile,17285714285.714283,-47.05,-0.4449172576832151,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCVL,4070,Shoe Carnival,1210000000.0,🇺🇸 USA,28100325.12772875,10.579999999999998,0.3175270108043218,2.039999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1
GOCO,4071,GoHealth,1210000000.0,🇺🇸 USA,319261213.72031665,-8.169999999999998,-0.7030981067125646,-0.1599999999999983,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BKD,4072,Brookdale Senior Living,1210000000.0,🇺🇸 USA,184732824.4274809,-0.4299999999999997,-0.0625,1.16,0,0,0,0,0,1,0,0,0,0,1,0,0,0
SAND,4073,Sandstorm Gold,1210000000.0,🇨🇦 Canada,191455696.20253164,-2.03,-0.2416666666666667,-0.8200000000000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABIO.PA,4074,Albioma,1210000000.0,🇫🇷 France,31683686.82901284,-3.700000000000003,-0.1003253796095445,-1.8799999999999957,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ODPV3.SA,4075,OdontoPrev,1200000000.0,🇧🇷 Brazil,517241379.3103449,0.1099999999999994,0.0085803432137285,-0.200000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NOEJ.F,4076,Norma Group,1200000000.0,🇩🇪 Germany,31754432.38952104,-10.96,-0.2391968572675687,-4.200000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JYNT,4077,The Joint Corp.,1200000000.0,🇺🇸 USA,14372978.799856272,26.5,0.4555612858861957,12.840000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AOSL,4078,Alpha & Omega Semiconductor,1200000000.0,🇺🇸 USA,26310019.7325148,14.529999999999998,0.464811260396673,-1.8200000000000005,0,0,0,0,0,0,0,0,1,0,0,0,0,1
DRW8.F,4079,Drägerwerk,1200000000.0,🇩🇪 Germany,21436227.22400857,-11.6,-0.1552878179384204,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
UVV,4080,Universal Corporation,1190000000.0,🇺🇸 USA,24435318.275154,-11.39,-0.1891712340142833,0.9299999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HSC,4081,Harsco,1190000000.0,🇺🇸 USA,78755790.86697552,-7.479999999999999,-0.3328882955051179,-2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UP,4082,Wheels Up,1190000000.0,🇺🇸 USA,244353182.75154004,-5.28,-0.5285285285285286,-0.0099999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DBI,4083,Designer Brands,1190000000.0,🇺🇸 USA,72605247.1018914,-1.0,-0.0545256270447109,-0.9399999999999976,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HCI,4084,HCI Group,1190000000.0,🇺🇸 USA,10195339.273474984,41.83,0.547728165510017,18.870000000000005,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FGEN,4085,FibroGen,1190000000.0,🇺🇸 USA,92248062.01550388,-8.350000000000001,-0.4022157996146436,5.379999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IDFC.NS,4086,IDFC,1190000000.0,🇮🇳 India,1586666666.6666667,0.4500000000000028,0.0079295154185021,-2.8500000000000014,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CLB,4087,Core Laboratories,1190000000.0,🇳🇱 Netherlands,46106160.4029446,-12.44,-0.3252287581699347,-2.8499999999999943,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MATW,4088,Matthews International Corporation,1190000000.0,🇺🇸 USA,31373582.91589771,-1.5799999999999983,-0.0403679100664281,-3.1099999999999994,0,0,0,0,0,0,1,0,0,0,0,1,0,0
VREX,4089,Varex Imaging,1190000000.0,🇺🇸 USA,39403973.50993378,4.18,0.1623300970873786,1.7300000000000004,0,0,0,0,0,1,0,0,0,0,0,0,1,0
SAFT,4090,Safety Insurance,1190000000.0,🇺🇸 USA,14957264.957264956,-5.1000000000000085,-0.0596630790828265,-6.829999999999998,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MF,4091,Missfresh,1180000000.0,🇨🇳 China,234126984.1269841,-4.68,-0.4844720496894409,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNGO,4092,Bionano Genomics,1180000000.0,🇺🇸 USA,288508557.45721275,-1.3100000000000005,-0.2408088235294118,1.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MTL,4093,Mechel PAO,1180000000.0,🇷🇺 Russia,365325077.3993808,1.09,0.519047619047619,-0.2200000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JSL.NS,4094,Jindal Stainless,1170000000.0,🇮🇳 India,502145922.7467811,78.7,0.8301687763713081,17.849999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OII,4095,Oceaneering International,1170000000.0,🇺🇸 USA,99236641.22137403,-2.33,-0.162369337979094,1.3000000000000007,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ENFN,4096,Enfusion,1170000000.0,🇺🇸 USA,63760217.98365122,-2.009999999999998,-0.1014639071176173,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
NLCINDIA.NS,4097,NLC India,1170000000.0,🇮🇳 India,1376470588.235294,4.849999999999994,0.0795081967213113,0.6499999999999986,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HYLN,4098,Hyliion,1170000000.0,🇺🇸 USA,172566371.68141592,-3.25,-0.3243512974051896,1.1400000000000006,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SFL,4099,SFL Corp,1170000000.0,🇧🇲 Bermuda,137971698.11320755,-0.5700000000000003,-0.063758389261745,-1.0099999999999998,0,0,0,0,0,0,1,0,0,0,1,0,0,0
RPT,4100,RPT Realty,1170000000.0,🇺🇸 USA,83991385.49892318,1.3600000000000012,0.1092369477911647,0.2300000000000004,0,0,0,0,0,0,0,1,0,0,0,0,1,0
POLY,4101,Plantronics,1170000000.0,🇺🇸 USA,42591918.456498,-4.629999999999999,-0.1485879332477535,8.93,0,0,0,0,0,0,0,0,1,0,1,0,0,0
PVR.NS,4102,PVR Cinemas,1170000000.0,🇮🇳 India,60747663.55140186,363.35000000000014,0.2919529147081274,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RHK.DE,4103,Rhön-Klinikum,1170000000.0,🇩🇪 Germany,66857142.85714286,0.2400000000000002,0.0155844155844155,0.5399999999999991,0,0,0,0,0,0,0,0,0,0,0,1,0,0
020560.KS,4104,Asiana Airlines,1170000000.0,🇰🇷 S. Korea,74238578.68020305,4500.0,0.2950819672131148,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WEG1.F,4105,Westgrund,1160000000.0,🇩🇪 Germany,78911564.62585035,-0.4000000000000003,-0.0296296296296296,0.1999999999999993,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GRC,4106,Gorman-Rupp,1160000000.0,🇺🇸 USA,25915996.425379805,10.39,0.297366914710933,-1.5399999999999991,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CE2.F,4107,CropEnergies,1160000000.0,🇩🇪 Germany,86567164.17910448,1.7600000000000016,0.1657250470809794,-0.120000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RC,4108,Ready Capital,1160000000.0,🇺🇸 USA,73186119.87381704,1.120000000000001,0.0761904761904763,0.6499999999999986,0,0,0,0,0,0,0,1,0,0,0,0,1,0
FINCABLES.NS,4109,Finolex Cables,1160000000.0,🇮🇳 India,152031454.78374836,179.74999999999994,0.450444806415236,66.50000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LPI,4110,Laredo Petroleum,1160000000.0,🇺🇸 USA,16981408.28575611,13.770000000000003,0.2613895216400912,36.63000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,1
RUBY,4111,Rubius Therapeutics,1160000000.0,🇺🇸 USA,89437162.68311487,-11.489999999999998,-0.4651821862348178,-0.0199999999999995,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HCC,4112,Warrior Met Coal,1160000000.0,🇺🇸 USA,51191526.91968226,4.460000000000001,0.2494407158836689,-1.1000000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ITCB,4113,Itaú CorpBanca,1160000000.0,🇨🇱 Chile,340175953.07917887,-1.06,-0.2355555555555555,-0.4599999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FORR,4114,Forrester Research,1160000000.0,🇺🇸 USA,19100938.58060267,16.18,0.3666440063448901,2.890000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MMAT,4115,Meta Materials,1160000000.0,🇨🇦 Canada,280871670.7021792,-0.8600000000000003,-0.1861471861471861,2.7300000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HLIT,4116,Harmonic,1160000000.0,🇺🇸 USA,102473498.23321554,4.180000000000001,0.6014388489208633,1.5499999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AUDC,4117,AudioCodes,1160000000.0,🇮🇱 Israel,32963910.201761868,2.6499999999999986,0.0808666463228562,0.8000000000000043,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CNDT,4118,Conduent,1150000000.0,🇺🇸 USA,211009174.3119266,-1.8500000000000003,-0.2510176390773406,-0.08,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PRINCEPIPE.NS,4119,Prince Pipes And Fittings,1150000000.0,🇮🇳 India,109837631.32760268,70.10000000000002,0.0948386660353108,23.450000000000045,0,0,0,0,0,0,0,0,0,0,0,0,1,0
VAIBHAVGBL.NS,4120,Vaibhav Global,1150000000.0,🇮🇳 India,162889518.41359773,-295.5,-0.3493320723489774,-21.19999999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VLDR,4122,Velodyne Lidar,1150000000.0,🇺🇸 USA,195578231.292517,-4.240000000000001,-0.4152791380999021,0.9900000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UMH,4123,UMH Properties,1150000000.0,🇺🇸 USA,48936170.212765954,2.09,0.0973451327433627,0.6099999999999994,0,0,0,0,0,0,0,1,0,0,0,0,1,0
LASR,4124,nLIGHT,1140000000.0,🇺🇸 USA,43594646.27151052,-1.2699999999999996,-0.0459479015918957,6.960000000000001,0,0,0,0,0,0,0,0,1,0,1,0,0,0
GRAPHITE.NS,4125,Graphite India,1140000000.0,🇮🇳 India,194539249.1467577,-319.95000000000005,-0.403747870528109,-82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0071.HK,4126,Miramar Hotel and Investment,1140000000.0,🇭🇰 Hong Kong,686746987.9518073,-2.02,-0.1353887399463806,0.0400000000000009,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MCX.NS,4127,Multi Commodity Exchange,1140000000.0,🇮🇳 India,50892857.14285715,138.3499999999999,0.0871770636420918,-43.350000000000136,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ALLCARGO.NS,4128,Allcargo Logistics,1130000000.0,🇮🇳 India,243534482.7586207,231.2,1.7403086187429433,20.15000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHCT,4130,Community Healthcare Trust,1130000000.0,🇺🇸 USA,24829707.756537028,-3.019999999999996,-0.0633788037775445,0.1799999999999997,0,0,0,0,0,0,0,1,0,0,1,0,0,0
EIG,4131,Employers Holdings,1130000000.0,🇺🇸 USA,27805118.11023622,-1.2399999999999949,-0.0294887039239,0.5999999999999943,0,0,0,0,1,0,0,0,0,0,0,1,0,0
RNA,4132,Avidity Biosciences,1130000000.0,🇺🇸 USA,46636401.15559224,2.75,0.1253418413855971,0.9700000000000024,0,0,0,0,0,1,0,0,0,0,0,0,1,0
POLL.JK,4133,Pollux Properti Indonesia,1130000000.0,🇮🇩 Indonesia,8071428571.428571,20.0,0.0102301790281329,135.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ECOL,4134,US Ecology,1130000000.0,🇺🇸 USA,31380172.174396005,-4.219999999999999,-0.1048707753479124,-2.1099999999999994,0,0,0,0,0,0,1,0,0,0,1,0,0,0
AMTB,4135,Amerant Bancorp,1130000000.0,🇺🇸 USA,36879895.5613577,7.959999999999997,0.3459365493263797,-2.740000000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AMWD,4136,American Woodmark,1130000000.0,🇺🇸 USA,16539812.646370023,-26.059999999999988,-0.2776771443793285,-5.230000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PTNR,4137,Partner Communications,1130000000.0,🇮🇱 Israel,184039087.9478828,1.5200000000000005,0.3166666666666669,-0.1200000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ARCE,4138,Arco Platform,1120000000.0,🇧🇷 Brazil,57113717.49107599,-5.399999999999999,-0.2311643835616438,1.6000000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WPS.L,4139,Eurowag,1120000000.0,🇬🇧 UK,6833435.021354484,-14.900000000000006,-0.1103703703703704,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KAMN,4140,Kaman,1120000000.0,🇺🇸 USA,27661150.90145715,-12.729999999999997,-0.2448076923076922,-3.4200000000000017,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EIDPARRY.NS,4141,East India Distilleries Parry,1120000000.0,🇮🇳 India,176377952.7559055,74.60000000000002,0.1791546589817483,-0.8000000000000114,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RBCAA,4142,Republic Bank,1120000000.0,🇺🇸 USA,20176544.7667087,10.35,0.228325612177366,-0.3200000000000003,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RSI,4143,Rush Street Interactive,1120000000.0,🇺🇸 USA,59165346.011621766,6.160000000000002,0.4854215918045708,-0.1500000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LDL,4144,Lydall,1110000000.0,🇺🇸 USA,17877274.923498146,25.99,0.7199445983379502,24.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UEC,4145,Uranium Energy,1110000000.0,🇺🇸 USA,256944444.4444444,1.3600000000000003,0.451827242524917,-0.4699999999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,1
REVG,4146,REV Group,1110000000.0,🇺🇸 USA,64273306.31152287,-0.4800000000000004,-0.0269966254218222,-3.03,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CBD,4147,GPA,1110000000.0,🇧🇷 Brazil,267469879.51807228,-2.64,-0.3911111111111111,0.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PCVX,4148,Vaxcyte,1110000000.0,🇺🇸 USA,52507095.55345317,0.4500000000000028,0.0217181467181468,1.4400000000000013,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ANGO,4149,AngioDynamics,1110000000.0,🇺🇸 USA,38474870.01733102,4.190000000000001,0.1748018356278682,4.009999999999998,0,0,0,0,0,1,0,0,0,0,0,0,1,0
HURN,4150,Huron Consulting,1110000000.0,🇺🇸 USA,21841794.569067296,-3.869999999999997,-0.0698682072576276,-5.560000000000002,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MGIC,4151,Magic Software,1110000000.0,🇮🇱 Israel,48898678.414096914,6.48,0.3927272727272728,-0.2100000000000008,0,0,0,0,0,0,0,0,1,0,0,0,0,1
NETWORK18.NS,4152,Network18,1110000000.0,🇮🇳 India,1047169811.3207546,40.8,1.0225563909774436,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LMAT,4153,LeMaitre Vascular,1110000000.0,🇺🇸 USA,21816037.735849056,0.0400000000000062,0.0008003201280513,9.810000000000002,0,0,0,0,0,1,0,0,0,0,0,1,0,0
AXL,4154,American Axle & Manufacturing,1100000000.0,🇺🇸 USA,113052415.2106886,-1.1899999999999995,-0.1089743589743589,-0.8499999999999996,0,1,0,0,0,0,0,0,0,0,1,0,0,0
IESC,4155,IES Holdings,1100000000.0,🇺🇸 USA,20684467.845054533,2.199999999999996,0.0425778982001159,-1.7000000000000028,0,0,0,0,0,0,1,0,0,0,0,1,0,0
AGYS,4156,Agilysys,1100000000.0,🇺🇸 USA,24422735.34635879,-5.619999999999997,-0.1119298944433379,6.079999999999998,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SWBI,4157,Smith & Wesson,1100000000.0,🇺🇸 USA,47722342.73318872,2.770000000000003,0.1396873424104894,13.44,0,0,0,0,0,0,1,0,0,0,0,0,1,0
IREN,4158,Iris Energy,1100000000.0,🇦🇺 Australia,54808171.40009965,-3.4499999999999997,-0.1411042944785275,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TLS,4159,Telos,1100000000.0,🇺🇸 USA,66666666.66666666,-13.55,-0.445137976346912,1.1299999999999957,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VIPIND.NS,4160,VIP Industries,1100000000.0,🇮🇳 India,141388174.80719793,223.24999999999997,0.617053620784964,9.449999999999989,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOUT,4161,Johnson Outdoors,1100000000.0,🇺🇸 USA,10125184.09425626,-17.450000000000003,-0.1392657621707901,-1.1899999999999975,0,1,0,0,0,0,0,0,0,0,1,0,0,0
EIHOTEL.NS,4162,EIH Limited,1090000000.0,🇮🇳 India,619318181.8181819,32.64999999999999,0.3086011342155008,1.4500000000000028,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TOM2.AS,4163,TomTom,1090000000.0,🇳🇱 Netherlands,125866050.80831409,0.4500000000000002,0.0594844679444812,-0.3399999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GOL,4164,GOL Airlines,1090000000.0,🇧🇷 Brazil,196043165.46762592,-3.86,-0.4076029567053855,-1.0199999999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NEXA,4165,Nexa Resources,1090000000.0,🇱🇺 Luxembourg,131483715.31966226,-2.620000000000001,-0.2446311858076564,-1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEQ.F,4166,Deutsche EuroShop,1090000000.0,🇩🇪 Germany,61581920.9039548,-3.209999999999999,-0.1704726500265533,0.5300000000000011,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GRWG,4167,GrowGeneration,1090000000.0,🇺🇸 USA,59497816.59388647,-19.11,-0.5183075671277461,3.690000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LOVE,4168,LoveSac,1090000000.0,🇺🇸 USA,15044858.523119392,-4.299999999999997,-0.0561064718162839,-3.2299999999999898,0,1,0,0,0,0,0,0,0,0,1,0,0,0
MOV,4170,Movado,1090000000.0,🇺🇸 USA,22870331.51489719,14.689999999999998,0.4914687186349948,3.7399999999999984,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EBIX,4171,Ebix,1090000000.0,🇺🇸 USA,30886936.809294418,7.209999999999997,0.260007212405337,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ELGIEQUIP.NS,4172,Elgi Equipments,1090000000.0,🇮🇳 India,315942028.98550725,40.5,0.1866789582853192,2.700000000000017,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IMAX,4173,Imax Corp,1080000000.0,🇨🇦 Canada,58568329.71800433,-3.599999999999998,-0.1652134006424964,-0.1099999999999994,1,0,0,0,0,0,0,0,0,0,1,0,0,0
GEO,4174,Geo Group,1080000000.0,🇺🇸 USA,121484814.3982002,3.4700000000000006,0.6207513416815744,1.93,0,0,0,0,0,0,0,1,0,0,0,0,0,1
HUDCO.NS,4175,Hudco,1080000000.0,🇮🇳 India,2000000000.0,-7.850000000000001,-0.1597151576805697,5.699999999999996,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HALKB.IS,4176,Halkbank,1080000000.0,🇹🇷 Turkey,2454545454.5454545,0.2599999999999998,0.0588235294117647,0.5099999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GSKY,4177,GreenSky,1080000000.0,🇺🇸 USA,91525423.72881356,6.16,1.0547945205479454,-0.3100000000000005,0,0,0,0,0,0,0,0,1,0,0,0,0,1
GMRE,4178,Global Medical REIT,1080000000.0,🇺🇸 USA,63867534.0035482,2.34,0.1608247422680411,0.3599999999999994,0,0,0,0,0,0,0,1,0,0,0,0,1,0
OUST,4179,Ouster,1080000000.0,🇺🇸 USA,170886075.94936708,-4.13,-0.3998063891577929,1.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OBNK,4180,Origin Bancorp,1080000000.0,🇺🇸 USA,23417172.59323504,2.5700000000000003,0.058382553384825,-1.6899999999999975,0,0,0,0,1,0,0,0,0,0,0,1,0,0
AMSF,4181,AMERISAFE,1080000000.0,🇺🇸 USA,19316759.077088177,-8.530000000000001,-0.1312307692307692,-5.840000000000003,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CWC.F,4182,CEWE,1070000000.0,🇩🇪 Germany,7280397.360005444,-6.200000000000017,-0.0457902511078287,-0.200000000000017,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NHC,4183,National Healthcare,1070000000.0,🇺🇸 USA,15322927.108692542,-2.9599999999999937,-0.0399568034557235,-3.309999999999988,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CCRN,4184,Cross Country Healthcare,1070000000.0,🇺🇸 USA,37849310.22285108,12.44,0.7959053103007037,0.8600000000000012,0,0,0,0,0,1,0,0,0,0,0,0,0,1
DNOW,4185,NOW Inc.,1070000000.0,🇺🇸 USA,110309278.35051548,-0.8099999999999987,-0.0768500948766602,-0.9800000000000004,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HMST,4186,HomeStreet Bank,1060000000.0,🇺🇸 USA,20275439.93879113,8.120000000000005,0.1802441731409545,-4.280000000000001,0,0,0,0,1,0,0,0,0,0,0,0,1,0
